Gene,Antibody id,Cell line,Location,Label,Gene name,Reliability,Main location,Additional location,Extracellular location,Enhanced,Supported,Approved,Uncertain,Single-cell variation intensity,Single-cell variation spatial,Cell cycle dependency,GO id,ID,Url,Single-cell variation
ENSG00000241484,HPA069694,HEK 293,nucleoplasm,0,ARHGAP8,Approved,Nucleoplasm,,,,,Nucleoplasm,,Nucleoplasm,,,nucleoplasm,1482_D12_1,1482_D12_1;1482_D12_2,True
ENSG00000241484,HPA069694,HEK 293,nucleoplasm,0,ARHGAP8,Approved,Nucleoplasm,,,,,Nucleoplasm,,Nucleoplasm,,,nucleoplasm,1482_D12_2,1482_D12_1;1482_D12_2,True
ENSG00000241837,CAB016209,U-251 MG,mitochondria,14,ATP5PO,Approved,Mitochondria,,,,,Mitochondria,,Mitochondria,,,mitochondria,953_B8_1,953_B8_1;953_B8_2,True
ENSG00000241837,CAB016209,U-251 MG,mitochondria,14,ATP5PO,Approved,Mitochondria,,,,,Mitochondria,,Mitochondria,,,mitochondria,953_B8_2,953_B8_1;953_B8_2,True
ENSG00000241945,HPA024573,U-2 OS,nucleoli;cytosol,2;16,PWP2,Supported,Nucleoli,Cytosol,,,Nucleoli,Cytosol,,,Nucleoli;Cytosol,,cytosol;nucleoli,241_C7_1,241_C7_1;241_C7_2,True
ENSG00000241945,HPA024573,U-2 OS,nucleoli;cytosol,2;16,PWP2,Supported,Nucleoli,Cytosol,,,Nucleoli,Cytosol,,,Nucleoli;Cytosol,,cytosol;nucleoli,241_C7_2,241_C7_1;241_C7_2,True
ENSG00000241945,HPA024573,A-431,nucleoli;cytosol,2;16,PWP2,Supported,Nucleoli,Cytosol,,,Nucleoli,Cytosol,,,Nucleoli;Cytosol,,cytosol;nucleoli,240_C7_1,240_C7_1;240_C7_2,True
ENSG00000241945,HPA024573,A-431,nucleoli;cytosol,2;16,PWP2,Supported,Nucleoli,Cytosol,,,Nucleoli,Cytosol,,,Nucleoli;Cytosol,,cytosol;nucleoli,240_C7_2,240_C7_1;240_C7_2,True
ENSG00000242419,HPA010580,RH-30,vesicles,17,PCDHGC4,Uncertain,Plasma membrane;Vesicles,Cytosol;Nucleoplasm,,,,,Cytosol;Nucleoplasm;Plasma membrane;Vesicles,Vesicles,,,cytosol;nucleoplasm;plasma membrane;vesicles,1610_C1_1,1610_C1_1;1610_C1_2,True
ENSG00000242419,HPA010580,RH-30,vesicles,17,PCDHGC4,Uncertain,Plasma membrane;Vesicles,Cytosol;Nucleoplasm,,,,,Cytosol;Nucleoplasm;Plasma membrane;Vesicles,Vesicles,,,cytosol;nucleoplasm;plasma membrane;vesicles,1610_C1_2,1610_C1_1;1610_C1_2,True
ENSG00000242612,HPA047631,U-2 OS,peroxisomes,17,DECR2,Approved,Peroxisomes,Microtubules,,,,Microtubules;Peroxisomes,,Peroxisomes,,,cytoskeleton;vesicles,738_A11_1,738_A11_1;738_A11_2,True
ENSG00000242612,HPA047631,U-2 OS,peroxisomes,17,DECR2,Approved,Peroxisomes,Microtubules,,,,Microtubules;Peroxisomes,,Peroxisomes,,,cytoskeleton;vesicles,738_A11_2,738_A11_1;738_A11_2,True
ENSG00000242612,HPA047631,A549,peroxisomes,17,DECR2,Approved,Peroxisomes,Microtubules,,,,Microtubules;Peroxisomes,,Peroxisomes,,,cytoskeleton;vesicles,864_G11_1,864_G11_1;864_G11_2,True
ENSG00000242612,HPA047631,A549,peroxisomes,17,DECR2,Approved,Peroxisomes,Microtubules,,,,Microtubules;Peroxisomes,,Peroxisomes,,,cytoskeleton;vesicles,864_G11_2,864_G11_1;864_G11_2,True
ENSG00000243660,HPA037820,A-431,nucleoplasm;nuclear membrane;cytosol,0;1;16,ZNF487,Approved,Nuclear membrane,Cytosol;Nucleoplasm,,,,Cytosol;Nuclear membrane;Nucleoplasm,,Nuclear membrane,,,cytosol;nuclear membrane;nucleoplasm,455_F12_1,455_F12_1;455_F12_3,True
ENSG00000243660,HPA037820,A-431,nucleoplasm;nuclear membrane;cytosol,0;1;16,ZNF487,Approved,Nuclear membrane,Cytosol;Nucleoplasm,,,,Cytosol;Nuclear membrane;Nucleoplasm,,Nuclear membrane,,,cytosol;nuclear membrane;nucleoplasm,455_F12_3,455_F12_1;455_F12_3,True
ENSG00000246705,HPA041189,U-2 OS,nucleoplasm,0,H2AFJ,Approved,Nucleoplasm,,,,,Nucleoplasm,,Nucleoplasm,,,nucleoplasm,1912_D10_11,1912_D10_11_cr5c862af3f3e0f;1912_D10_18_cr5c862af4002c8,True
ENSG00000246705,HPA041189,U-2 OS,nucleoplasm,0,H2AFJ,Approved,Nucleoplasm,,,,,Nucleoplasm,,Nucleoplasm,,,nucleoplasm,1912_D10_18,1912_D10_11_cr5c862af3f3e0f;1912_D10_18_cr5c862af4002c8,True
ENSG00000248144,HPA047814,U-2 OS,nucleoplasm;plasma membrane;cytosol,0;13;16,ADH1C,Supported,Cytosol;Plasma membrane,,,,Cytosol;Plasma membrane,,,Plasma membrane;Cytosol,,,cytosol;plasma membrane,1397_D11_5,1397_D11_5;1397_D11_6,True
ENSG00000248144,HPA047814,U-2 OS,nucleoplasm;plasma membrane;cytosol,0;13;16,ADH1C,Supported,Cytosol;Plasma membrane,,,,Cytosol;Plasma membrane,,,Plasma membrane;Cytosol,,,cytosol;plasma membrane,1397_D11_6,1397_D11_5;1397_D11_6,True
ENSG00000248144,HPA047814,SiHa,plasma membrane;cytosol,13;16,ADH1C,Supported,Cytosol;Plasma membrane,,,,Cytosol;Plasma membrane,,,Plasma membrane;Cytosol,,,cytosol;plasma membrane,1495_G5_7,1495_G5_7;1495_G5_10,True
ENSG00000248144,HPA047814,SiHa,plasma membrane;cytosol,13;16,ADH1C,Supported,Cytosol;Plasma membrane,,,,Cytosol;Plasma membrane,,,Plasma membrane;Cytosol,,,cytosol;plasma membrane,1495_G5_10,1495_G5_7;1495_G5_10,True
ENSG00000248383,HPA052775,U-2 OS,nucleoplasm;nucleoli,0;2,PCDHAC1,Approved,Nucleoli;Nucleoplasm,Vesicles,,,,Nucleoli;Nucleoplasm;Vesicles,,Nucleoli,,,nucleoli;nucleoplasm;vesicles,1753_D4_4,1753_D4_4_cr57f3d72844853;1753_D4_13_cr57f3d730b7b4d,True
ENSG00000248383,HPA052775,U-2 OS,nucleoplasm;nucleoli,0;2,PCDHAC1,Approved,Nucleoli;Nucleoplasm,Vesicles,,,,Nucleoli;Nucleoplasm;Vesicles,,Nucleoli,,,nucleoli;nucleoplasm;vesicles,1753_D4_13,1753_D4_4_cr57f3d72844853;1753_D4_13_cr57f3d730b7b4d,True
ENSG00000248383,HPA052775,PC-3,nucleoplasm;nucleoli,0;2,PCDHAC1,Approved,Nucleoli;Nucleoplasm,Vesicles,,,,Nucleoli;Nucleoplasm;Vesicles,,Nucleoli,,,nucleoli;nucleoplasm;vesicles,1442_E2_5,1442_E2_5;1442_E2_6,True
ENSG00000248383,HPA052775,PC-3,nucleoplasm;nucleoli,0;2,PCDHAC1,Approved,Nucleoli;Nucleoplasm,Vesicles,,,,Nucleoli;Nucleoplasm;Vesicles,,Nucleoli,,,nucleoli;nucleoplasm;vesicles,1442_E2_6,1442_E2_5;1442_E2_6,True
ENSG00000248487,HPA038153,PC-3,vesicles,17,ABHD14A,Enhanced,Vesicles,,,Vesicles,,,,Vesicles,,,vesicles,1021_D6_1,1021_D6_1;1021_D6_3,True
ENSG00000248487,HPA038153,PC-3,vesicles,17,ABHD14A,Enhanced,Vesicles,,,Vesicles,,,,Vesicles,,,vesicles,1021_D6_3,1021_D6_1;1021_D6_3,True
ENSG00000248487,HPA056913,U-251 MG,vesicles,17,ABHD14A,Enhanced,Vesicles,,,Vesicles,,,,Vesicles,,,vesicles,992_A4_1,992_A4_1;992_A4_4,True
ENSG00000248487,HPA056913,U-251 MG,vesicles,17,ABHD14A,Enhanced,Vesicles,,,Vesicles,,,,Vesicles,,,vesicles,992_A4_4,992_A4_1;992_A4_4,True
ENSG00000248871,HPA035984,SH-SY5Y,vesicles,17,TNFSF12-TNFSF13,Approved,Vesicles,,,,,Vesicles,,Vesicles,,,vesicles,1698_F1_1,1698_F1_1;1698_F1_5,True
ENSG00000248871,HPA035984,SH-SY5Y,vesicles,17,TNFSF12-TNFSF13,Approved,Vesicles,,,,,Vesicles,,Vesicles,,,vesicles,1698_F1_5,1698_F1_1;1698_F1_5,True
ENSG00000249222,HPA044629,U-2 OS,mitochondria,14,ATP5MGL,Uncertain,Mitochondria,,,,,,Mitochondria,Mitochondria,,,mitochondria,884_C1_1,884_C1_1;884_C1_3,True
ENSG00000249222,HPA044629,U-2 OS,mitochondria,14,ATP5MGL,Uncertain,Mitochondria,,,,,,Mitochondria,Mitochondria,,,mitochondria,884_C1_3,884_C1_1;884_C1_3,True
ENSG00000249459,HPA068125,U-2 OS,nuclear speckles;cytosol,4;16,ZNF286B,Approved,Nuclear speckles,Cytosol,,,,Cytosol;Nuclear speckles,,Nuclear speckles;Cytosol,,,cytosol;nuclear speckles,1285_D4_4,1285_D4_4;1285_D4_5,True
ENSG00000249459,HPA068125,U-2 OS,nuclear speckles;cytosol,4;16,ZNF286B,Approved,Nuclear speckles,Cytosol,,,,Cytosol;Nuclear speckles,,Nuclear speckles;Cytosol,,,cytosol;nuclear speckles,1285_D4_5,1285_D4_4;1285_D4_5,True
ENSG00000249915,HPA047221,PC-3,nucleoplasm;cytosol,0;16,PDCD6,Supported,Cytosol,Nucleoplasm,,,Cytosol;Nucleoplasm,,,Cytosol,,,cytosol;nucleoplasm,987_B9_1,987_B9_1;987_B9_2,True
ENSG00000249915,HPA047221,PC-3,nucleoplasm;cytosol,0;16,PDCD6,Supported,Cytosol,Nucleoplasm,,,Cytosol;Nucleoplasm,,,Cytosol,,,cytosol;nucleoplasm,987_B9_2,987_B9_1;987_B9_2,True
ENSG00000250506,HPA007420,U-2 OS,cytosol,16,CDK3,Approved,Cytosol,,,,,Cytosol,,Cytosol,,,cytosol,44_B4_1,44_B4_1;44_B4_2,True
ENSG00000250506,HPA007420,U-2 OS,cytosol,16,CDK3,Approved,Cytosol,,,,,Cytosol,,Cytosol,,,cytosol,44_B4_2,44_B4_1;44_B4_2,True
ENSG00000250506,HPA007420,A-431,cytosol,16,CDK3,Approved,Cytosol,,,,,Cytosol,,Cytosol,,,cytosol,45_B4_1,45_B4_1;45_B4_2,True
ENSG00000250506,HPA007420,A-431,cytosol,16,CDK3,Approved,Cytosol,,,,,Cytosol,,Cytosol,,,cytosol,45_B4_2,45_B4_1;45_B4_2,True
ENSG00000251664,HPA035812,U-2 OS,plasma membrane;cytosol,13;16,PCDHA12,Approved,Cytosol;Plasma membrane,,,,,Cytosol;Plasma membrane,,Cytosol,,,cytosol;plasma membrane,1753_F4_13,1753_F4_13_cr57f3d95204a53;1753_F4_18_cr57f3d95b3497c,True
ENSG00000251664,HPA035812,U-2 OS,plasma membrane;cytosol,13;16,PCDHA12,Approved,Cytosol;Plasma membrane,,,,,Cytosol;Plasma membrane,,Cytosol,,,cytosol;plasma membrane,1753_F4_18,1753_F4_13_cr57f3d95204a53;1753_F4_18_cr57f3d95b3497c,True
ENSG00000251664,HPA035812,PC-3,plasma membrane;cytosol,13;16,PCDHA12,Approved,Cytosol;Plasma membrane,,,,,Cytosol;Plasma membrane,,Plasma membrane;Cytosol,,,cytosol;plasma membrane,1442_F2_1,1442_F2_1;1442_F2_3,True
ENSG00000251664,HPA035812,PC-3,plasma membrane;cytosol,13;16,PCDHA12,Approved,Cytosol;Plasma membrane,,,,,Cytosol;Plasma membrane,,Plasma membrane;Cytosol,,,cytosol;plasma membrane,1442_F2_3,1442_F2_1;1442_F2_3,True
ENSG00000253159,HPA010580,RH-30,vesicles,17,PCDHGA12,Uncertain,Plasma membrane;Vesicles,Cytosol;Nucleoplasm,,,,Plasma membrane;Vesicles,Cytosol;Nucleoplasm,Vesicles,,,cytosol;nucleoplasm;plasma membrane;vesicles,1610_C1_1,1610_C1_1;1610_C1_2,True
ENSG00000253159,HPA010580,RH-30,vesicles,17,PCDHGA12,Uncertain,Plasma membrane;Vesicles,Cytosol;Nucleoplasm,,,,Plasma membrane;Vesicles,Cytosol;Nucleoplasm,Vesicles,,,cytosol;nucleoplasm;plasma membrane;vesicles,1610_C1_2,1610_C1_1;1610_C1_2,True
ENSG00000253251,HPA068764,U-2 OS,nucleoplasm;nucleoli,0;2,AC008560.1,Supported,Nucleoplasm,Nucleoli,,,Nucleoli;Nucleoplasm,,,,Nucleoplasm;Nucleoli,,nucleoli;nucleoplasm,1366_H9_1,1366_H9_1;1366_H9_6,True
ENSG00000253251,HPA068764,U-2 OS,nucleoplasm;nucleoli,0;2,AC008560.1,Supported,Nucleoplasm,Nucleoli,,,Nucleoli;Nucleoplasm,,,,Nucleoplasm;Nucleoli,,nucleoli;nucleoplasm,1366_H9_6,1366_H9_1;1366_H9_6,True
ENSG00000253305,HPA010580,RH-30,vesicles,17,PCDHGB6,Uncertain,Plasma membrane;Vesicles,Cytosol;Nucleoplasm,,,,,Cytosol;Nucleoplasm;Plasma membrane;Vesicles,Vesicles,,,cytosol;nucleoplasm;plasma membrane;vesicles,1610_C1_1,1610_C1_1;1610_C1_2,True
ENSG00000253305,HPA010580,RH-30,vesicles,17,PCDHGB6,Uncertain,Plasma membrane;Vesicles,Cytosol;Nucleoplasm,,,,,Cytosol;Nucleoplasm;Plasma membrane;Vesicles,Vesicles,,,cytosol;nucleoplasm;plasma membrane;vesicles,1610_C1_2,1610_C1_1;1610_C1_2,True
ENSG00000253485,HPA010580,RH-30,vesicles,17,PCDHGA5,Uncertain,Plasma membrane;Vesicles,Cytosol;Nucleoplasm,,,,Plasma membrane;Vesicles,Cytosol;Nucleoplasm,Vesicles,,,cytosol;nucleoplasm;plasma membrane;vesicles,1610_C1_1,1610_C1_1;1610_C1_2,True
ENSG00000253485,HPA010580,RH-30,vesicles,17,PCDHGA5,Uncertain,Plasma membrane;Vesicles,Cytosol;Nucleoplasm,,,,Plasma membrane;Vesicles,Cytosol;Nucleoplasm,Vesicles,,,cytosol;nucleoplasm;plasma membrane;vesicles,1610_C1_2,1610_C1_1;1610_C1_2,True
ENSG00000253537,HPA010580,RH-30,vesicles,17,PCDHGA7,Uncertain,Plasma membrane;Vesicles,Cytosol;Nucleoplasm,,,,Plasma membrane;Vesicles,Cytosol;Nucleoplasm,Vesicles,,,cytosol;nucleoplasm;plasma membrane;vesicles,1610_C1_1,1610_C1_1;1610_C1_2,True
ENSG00000253537,HPA010580,RH-30,vesicles,17,PCDHGA7,Uncertain,Plasma membrane;Vesicles,Cytosol;Nucleoplasm,,,,Plasma membrane;Vesicles,Cytosol;Nucleoplasm,Vesicles,,,cytosol;nucleoplasm;plasma membrane;vesicles,1610_C1_2,1610_C1_1;1610_C1_2,True
ENSG00000253731,HPA010580,RH-30,vesicles,17,PCDHGA6,Uncertain,Plasma membrane;Vesicles,Cytosol;Nucleoplasm,,,,Plasma membrane;Vesicles,Cytosol;Nucleoplasm,Vesicles,,,cytosol;nucleoplasm;plasma membrane;vesicles,1610_C1_1,1610_C1_1;1610_C1_2,True
ENSG00000253731,HPA010580,RH-30,vesicles,17,PCDHGA6,Uncertain,Plasma membrane;Vesicles,Cytosol;Nucleoplasm,,,,Plasma membrane;Vesicles,Cytosol;Nucleoplasm,Vesicles,,,cytosol;nucleoplasm;plasma membrane;vesicles,1610_C1_2,1610_C1_1;1610_C1_2,True
ENSG00000253767,HPA010580,RH-30,vesicles,17,PCDHGA8,Uncertain,Plasma membrane;Vesicles,Cytosol;Nucleoplasm,,,,Plasma membrane;Vesicles,Cytosol;Nucleoplasm,Vesicles,,,cytosol;nucleoplasm;plasma membrane;vesicles,1610_C1_1,1610_C1_1;1610_C1_2,True
ENSG00000253767,HPA010580,RH-30,vesicles,17,PCDHGA8,Uncertain,Plasma membrane;Vesicles,Cytosol;Nucleoplasm,,,,Plasma membrane;Vesicles,Cytosol;Nucleoplasm,Vesicles,,,cytosol;nucleoplasm;plasma membrane;vesicles,1610_C1_2,1610_C1_1;1610_C1_2,True
ENSG00000253846,HPA010580,RH-30,vesicles,17,PCDHGA10,Uncertain,Plasma membrane,Cytosol;Nucleoplasm;Vesicles,,,,,Cytosol;Nucleoplasm;Plasma membrane;Vesicles,Vesicles,,,cytosol;nucleoplasm;plasma membrane;vesicles,1610_C1_1,1610_C1_1;1610_C1_2,True
ENSG00000253846,HPA010580,RH-30,vesicles,17,PCDHGA10,Uncertain,Plasma membrane,Cytosol;Nucleoplasm;Vesicles,,,,,Cytosol;Nucleoplasm;Plasma membrane;Vesicles,Vesicles,,,cytosol;nucleoplasm;plasma membrane;vesicles,1610_C1_2,1610_C1_1;1610_C1_2,True
ENSG00000253873,HPA010580,RH-30,vesicles,17,PCDHGA11,Uncertain,Plasma membrane,Cytosol;Nucleoplasm;Vesicles,,,,,Cytosol;Nucleoplasm;Plasma membrane;Vesicles,Vesicles,,,cytosol;nucleoplasm;plasma membrane;vesicles,1610_C1_1,1610_C1_1;1610_C1_2,True
ENSG00000253873,HPA010580,RH-30,vesicles,17,PCDHGA11,Uncertain,Plasma membrane,Cytosol;Nucleoplasm;Vesicles,,,,,Cytosol;Nucleoplasm;Plasma membrane;Vesicles,Vesicles,,,cytosol;nucleoplasm;plasma membrane;vesicles,1610_C1_2,1610_C1_1;1610_C1_2,True
ENSG00000253910,HPA010580,RH-30,vesicles,17,PCDHGB2,Supported,Cytosol;Plasma membrane;Vesicles,Nucleoplasm,,,Cytosol;Plasma membrane;Vesicles,,Nucleoplasm,Vesicles,,,cytosol;nucleoplasm;plasma membrane;vesicles,1610_C1_1,1610_C1_1;1610_C1_2,True
ENSG00000253910,HPA010580,RH-30,vesicles,17,PCDHGB2,Supported,Cytosol;Plasma membrane;Vesicles,Nucleoplasm,,,Cytosol;Plasma membrane;Vesicles,,Nucleoplasm,Vesicles,,,cytosol;nucleoplasm;plasma membrane;vesicles,1610_C1_2,1610_C1_1;1610_C1_2,True
ENSG00000253910,HPA077526,RH-30,vesicles;plasma membrane;cytosol,13;16;17,PCDHGB2,Supported,Cytosol;Plasma membrane;Vesicles,Nucleoplasm,,,Cytosol;Plasma membrane;Vesicles,,Nucleoplasm,Plasma membrane;Cytosol,,,cytosol;nucleoplasm;plasma membrane;vesicles,1767_F2_15,1767_F2_15_cr594ba516cf14b;1767_F2_28_cr594ba516cfea2,True
ENSG00000253910,HPA077526,RH-30,vesicles;plasma membrane;cytosol,13;16;17,PCDHGB2,Supported,Cytosol;Plasma membrane;Vesicles,Nucleoplasm,,,Cytosol;Plasma membrane;Vesicles,,Nucleoplasm,Plasma membrane;Cytosol,,,cytosol;nucleoplasm;plasma membrane;vesicles,1767_F2_28,1767_F2_15_cr594ba516cf14b;1767_F2_28_cr594ba516cfea2,True
ENSG00000253953,HPA010580,RH-30,vesicles,17,PCDHGB4,Uncertain,Plasma membrane;Vesicles,Cytosol;Nucleoplasm,,,,,Cytosol;Nucleoplasm;Plasma membrane;Vesicles,Vesicles,,,cytosol;nucleoplasm;plasma membrane;vesicles,1610_C1_1,1610_C1_1;1610_C1_2,True
ENSG00000253953,HPA010580,RH-30,vesicles,17,PCDHGB4,Uncertain,Plasma membrane;Vesicles,Cytosol;Nucleoplasm,,,,,Cytosol;Nucleoplasm;Plasma membrane;Vesicles,Vesicles,,,cytosol;nucleoplasm;plasma membrane;vesicles,1610_C1_2,1610_C1_1;1610_C1_2,True
ENSG00000253958,HPA070578,A-431,nucleoplasm,0,CLDN23,Approved,Nucleoplasm,Plasma membrane,,,,Nucleoplasm;Plasma membrane,,Nucleoplasm,,,nucleoplasm;plasma membrane,1551_D6_7,1551_D6_7;1551_D6_8,True
ENSG00000253958,HPA070578,A-431,nucleoplasm,0,CLDN23,Approved,Nucleoplasm,Plasma membrane,,,,Nucleoplasm;Plasma membrane,,Nucleoplasm,,,nucleoplasm;plasma membrane,1551_D6_8,1551_D6_7;1551_D6_8,True
ENSG00000254122,HPA010580,RH-30,vesicles,17,PCDHGB7,Uncertain,Plasma membrane;Vesicles,Cytosol;Nucleoplasm,,,,,Cytosol;Nucleoplasm;Plasma membrane;Vesicles,Vesicles,,,cytosol;nucleoplasm;plasma membrane;vesicles,1610_C1_1,1610_C1_1;1610_C1_2,True
ENSG00000254122,HPA010580,RH-30,vesicles,17,PCDHGB7,Uncertain,Plasma membrane;Vesicles,Cytosol;Nucleoplasm,,,,,Cytosol;Nucleoplasm;Plasma membrane;Vesicles,Vesicles,,,cytosol;nucleoplasm;plasma membrane;vesicles,1610_C1_2,1610_C1_1;1610_C1_2,True
ENSG00000254245,HPA010580,RH-30,vesicles,17,PCDHGA3,Uncertain,Plasma membrane;Vesicles,Cytosol;Nucleoplasm,,,,Plasma membrane;Vesicles,Cytosol;Nucleoplasm,Vesicles,,,cytosol;nucleoplasm;plasma membrane;vesicles,1610_C1_1,1610_C1_1;1610_C1_2,True
ENSG00000254245,HPA010580,RH-30,vesicles,17,PCDHGA3,Uncertain,Plasma membrane;Vesicles,Cytosol;Nucleoplasm,,,,Plasma membrane;Vesicles,Cytosol;Nucleoplasm,Vesicles,,,cytosol;nucleoplasm;plasma membrane;vesicles,1610_C1_2,1610_C1_1;1610_C1_2,True
ENSG00000254470,HPA065739,U-2 OS,nucleoplasm;vesicles,0;17,AP5B1,Approved,Nucleoplasm;Vesicles,Golgi apparatus,,,,Golgi apparatus;Nucleoplasm;Vesicles,,Vesicles,,,golgi apparatus;nucleoplasm;vesicles,1270_H4_2,1270_H4_2;1270_H4_3,True
ENSG00000254470,HPA065739,U-2 OS,nucleoplasm;vesicles,0;17,AP5B1,Approved,Nucleoplasm;Vesicles,Golgi apparatus,,,,Golgi apparatus;Nucleoplasm;Vesicles,,Vesicles,,,golgi apparatus;nucleoplasm;vesicles,1270_H4_3,1270_H4_2;1270_H4_3,True
ENSG00000254656,HPA066979,SH-SY5Y,cytosol,16,RTL1,Approved,Cytosol,,,,,Cytosol,,Cytosol,,,cytosol,1374_F7_3,1374_F7_3;1374_F7_4,True
ENSG00000254656,HPA066979,SH-SY5Y,cytosol,16,RTL1,Approved,Cytosol,,,,,Cytosol,,Cytosol,,,cytosol,1374_F7_4,1374_F7_3;1374_F7_4,True
ENSG00000254827,HPA068288,U-2 OS,nucleoplasm,0,SLC22A18AS,Approved,Nucleoplasm,,,,,Nucleoplasm,,Nucleoplasm,,,nucleoplasm,1270_A11_2,1270_A11_2;1270_A11_3,True
ENSG00000254827,HPA068288,U-2 OS,nucleoplasm,0,SLC22A18AS,Approved,Nucleoplasm,,,,,Nucleoplasm,,Nucleoplasm,,,nucleoplasm,1270_A11_3,1270_A11_2;1270_A11_3,True
ENSG00000256269,HPA050659,U-2 OS,lipid droplets,17,HMBS,Approved,Lipid droplets,,,,,Lipid droplets,,Lipid droplets,,,vesicles,761_A11_5,761_A11_5;761_A11_6,True
ENSG00000256269,HPA050659,U-2 OS,lipid droplets,17,HMBS,Approved,Lipid droplets,,,,,Lipid droplets,,Lipid droplets,,,vesicles,761_A11_6,761_A11_5;761_A11_6,True
ENSG00000256269,HPA050659,A-431,lipid droplets,17,HMBS,Approved,Lipid droplets,,,,,Lipid droplets,,Lipid droplets,,,vesicles,769_A11_5,769_A11_5;769_A11_6,True
ENSG00000256269,HPA050659,A-431,lipid droplets,17,HMBS,Approved,Lipid droplets,,,,,Lipid droplets,,Lipid droplets,,,vesicles,769_A11_6,769_A11_5;769_A11_6,True
ENSG00000256269,HPA050659,U-251 MG,lipid droplets,17,HMBS,Approved,Lipid droplets,,,,,Lipid droplets,,Lipid droplets,,,vesicles,757_A11_1,757_A11_1;757_A11_2,True
ENSG00000256269,HPA050659,U-251 MG,lipid droplets,17,HMBS,Approved,Lipid droplets,,,,,Lipid droplets,,Lipid droplets,,,vesicles,757_A11_2,757_A11_1;757_A11_2,True
ENSG00000256514,HPA078008,A549,nucleoplasm;centriolar satellite,0;12,AP003419.1,Approved,Centriolar satellite,,,,,Centriolar satellite,,Centriolar satellite,,,centrosome,1872_F12_3,1872_F12_3;1872_F12_4,True
ENSG00000256514,HPA078008,A549,nucleoplasm;centriolar satellite,0;12,AP003419.1,Approved,Centriolar satellite,,,,,Centriolar satellite,,Centriolar satellite,,,centrosome,1872_F12_4,1872_F12_3;1872_F12_4,True
ENSG00000256514,HPA078008,EFO-21,nucleoplasm;centriolar satellite,0;12,AP003419.1,Approved,Centriolar satellite,,,,,Centriolar satellite,,Centriolar satellite,,,centrosome,1829_A4_2,1829_A4_2;1829_A4_3,True
ENSG00000256514,HPA078008,EFO-21,nucleoplasm;centriolar satellite,0;12,AP003419.1,Approved,Centriolar satellite,,,,,Centriolar satellite,,Centriolar satellite,,,centrosome,1829_A4_3,1829_A4_2;1829_A4_3,True
ENSG00000256812,HPA059749,hTCEpi,cytosol,16,CAPNS2,Approved,Cytosol,,,,,Cytosol,,Cytosol,,,cytosol,1790_D7_3,1790_D7_3;1790_D7_4,True
ENSG00000256812,HPA059749,hTCEpi,cytosol,16,CAPNS2,Approved,Cytosol,,,,,Cytosol,,Cytosol,,,cytosol,1790_D7_4,1790_D7_3;1790_D7_4,True
ENSG00000257591,HPA074014,RH-30,mitochondria,14,ZNF625,Approved,Mitochondria,Nucleoplasm,,,,Mitochondria;Nucleoplasm,,Mitochondria,,,mitochondria;nucleoplasm,1587_F5_2,1587_F5_2;1587_F5_3,True
ENSG00000257591,HPA074014,RH-30,mitochondria,14,ZNF625,Approved,Mitochondria,Nucleoplasm,,,,Mitochondria;Nucleoplasm,,Mitochondria,,,mitochondria;nucleoplasm,1587_F5_3,1587_F5_2;1587_F5_3,True
ENSG00000258429,HPA063409,U-2 OS,nucleoplasm;mitochondria,0;14,PDF,Approved,Mitochondria,Nucleoplasm,,,,Mitochondria;Nucleoplasm,,Nucleoplasm,,,mitochondria;nucleoplasm,1274_D3_2,1274_D3_2;1274_D3_3,True
ENSG00000258429,HPA063409,U-2 OS,nucleoplasm;mitochondria,0;14,PDF,Approved,Mitochondria,Nucleoplasm,,,,Mitochondria;Nucleoplasm,,Nucleoplasm,,,mitochondria;nucleoplasm,1274_D3_3,1274_D3_2;1274_D3_3,True
ENSG00000258465,HPA027218,U-2 OS,nucleoplasm;mitochondria;cytosol,0;14;16,AL139011.2,Approved,Cytosol;Nucleoplasm,Mitochondria,,,,Cytosol;Mitochondria;Nucleoplasm,,,Nucleoplasm;Mitochondria;Cytosol,,cytosol;mitochondria;nucleoplasm,232_H4_1,232_H4_1;232_H4_2,True
ENSG00000258465,HPA027218,U-2 OS,nucleoplasm;mitochondria;cytosol,0;14;16,AL139011.2,Approved,Cytosol;Nucleoplasm,Mitochondria,,,,Cytosol;Mitochondria;Nucleoplasm,,,Nucleoplasm;Mitochondria;Cytosol,,cytosol;mitochondria;nucleoplasm,232_H4_2,232_H4_1;232_H4_2,True
ENSG00000258465,HPA027218,A-431,nucleoplasm;cytosol,0;16,AL139011.2,Approved,Cytosol;Nucleoplasm,Mitochondria,,,,Cytosol;Mitochondria;Nucleoplasm,,,Nucleoplasm,,cytosol;mitochondria;nucleoplasm,231_H4_1,231_H4_1;231_H4_2,True
ENSG00000258465,HPA027218,A-431,nucleoplasm;cytosol,0;16,AL139011.2,Approved,Cytosol;Nucleoplasm,Mitochondria,,,,Cytosol;Mitochondria;Nucleoplasm,,,Nucleoplasm,,cytosol;mitochondria;nucleoplasm,231_H4_2,231_H4_1;231_H4_2,True
ENSG00000258465,HPA027218,U-251 MG,nucleoplasm;cytosol,0;16,AL139011.2,Approved,Cytosol;Nucleoplasm,Mitochondria,,,,Cytosol;Mitochondria;Nucleoplasm,,,Nucleoplasm;Cytosol,,cytosol;mitochondria;nucleoplasm,230_H4_1,230_H4_1;230_H4_2,True
